OfferID,Airline,Flight,From,Departure,To,Arrival,Duration,Price,DepartureDate,SearchDate
2,UA,1945,IAH,2025-12-10T14:30:00,LAX,2025-12-10T16:15:00,PT3H45M,78.75,2025-12-10,2025-10-17
3,UA,2431,IAH,2025-12-10T05:42:00,LAX,2025-12-10T07:30:00,PT3H48M,78.75,2025-12-10,2025-10-17
4,AS,1421,IAH,2025-12-10T17:54:00,PDX,2025-12-10T20:49:00,PT8H5M,93.55,2025-12-10,2025-10-17
4,AS,1291,PDX,2025-12-10T21:30:00,LAX,2025-12-10T23:59:00,PT8H5M,93.55,2025-12-10,2025-10-17
5,AS,453,IAH,2025-12-10T07:35:00,SEA,2025-12-10T10:15:00,PT9H5M,93.55,2025-12-10,2025-10-17
5,AS,1144,SEA,2025-12-10T11:55:00,LAX,2025-12-10T14:40:00,PT9H5M,93.55,2025-12-10,2025-10-17
1,UA,1563,IAH,2025-12-11T20:00:00,ONT,2025-12-11T21:21:00,PT3H21M,91.65,2025-12-11,2025-10-17
2,UA,1743,IAH,2025-12-11T16:30:00,LAX,2025-12-11T18:10:00,PT3H40M,117.45,2025-12-11,2025-10-17
3,UA,2460,IAH,2025-12-11T12:00:00,LAX,2025-12-11T13:45:00,PT3H45M,117.45,2025-12-11,2025-10-17
4,UA,1945,IAH,2025-12-11T14:30:00,LAX,2025-12-11T16:15:00,PT3H45M,117.45,2025-12-11,2025-10-17
5,UA,2431,IAH,2025-12-11T05:42:00,LAX,2025-12-11T07:30:00,PT3H48M,117.45,2025-12-11,2025-10-17
1,UA,2431,IAH,2025-12-12T05:42:00,LAX,2025-12-12T07:30:00,PT3H48M,78.75,2025-12-12,2025-10-17
2,AS,1421,IAH,2025-12-12T17:54:00,PDX,2025-12-12T20:49:00,PT8H5M,93.55,2025-12-12,2025-10-17
2,AS,1291,PDX,2025-12-12T21:30:00,LAX,2025-12-12T23:59:00,PT8H5M,93.55,2025-12-12,2025-10-17
3,AS,453,IAH,2025-12-12T07:35:00,SEA,2025-12-12T10:15:00,PT9H5M,93.55,2025-12-12,2025-10-17
3,AS,1144,SEA,2025-12-12T11:55:00,LAX,2025-12-12T14:40:00,PT9H5M,93.55,2025-12-12,2025-10-17
4,AS,453,IAH,2025-12-12T07:35:00,SEA,2025-12-12T10:15:00,PT9H57M,93.55,2025-12-12,2025-10-17
4,AS,1220,SEA,2025-12-12T12:50:00,LAX,2025-12-12T15:32:00,PT9H57M,93.55,2025-12-12,2025-10-17
5,UA,1743,IAH,2025-12-12T16:30:00,LAX,2025-12-12T18:10:00,PT3H40M,117.45,2025-12-12,2025-10-17
1,UA,1743,IAH,2025-12-13T16:30:00,LAX,2025-12-13T18:10:00,PT3H40M,117.45,2025-12-13,2025-10-17
2,UA,2460,IAH,2025-12-13T12:00:00,LAX,2025-12-13T13:45:00,PT3H45M,117.45,2025-12-13,2025-10-17
3,UA,2431,IAH,2025-12-13T05:42:00,LAX,2025-12-13T07:30:00,PT3H48M,117.45,2025-12-13,2025-10-17
4,UA,2600,IAH,2025-12-13T07:35:00,LAX,2025-12-13T09:27:00,PT3H52M,117.45,2025-12-13,2025-10-17
5,UA,1945,IAH,2025-12-13T14:30:00,LAX,2025-12-13T16:15:00,PT3H45M,117.45,2025-12-13,2025-10-17
1,UA,2431,IAH,2025-12-14T05:42:00,LAX,2025-12-14T07:30:00,PT3H48M,78.75,2025-12-14,2025-10-17
2,AS,1421,IAH,2025-12-14T17:54:00,PDX,2025-12-14T20:49:00,PT8H5M,93.55,2025-12-14,2025-10-17
2,AS,1291,PDX,2025-12-14T21:30:00,LAX,2025-12-14T23:59:00,PT8H5M,93.55,2025-12-14,2025-10-17
3,AS,453,IAH,2025-12-14T07:35:00,SEA,2025-12-14T10:15:00,PT9H5M,93.55,2025-12-14,2025-10-17
3,AS,1144,SEA,2025-12-14T11:55:00,LAX,2025-12-14T14:40:00,PT9H5M,93.55,2025-12-14,2025-10-17
4,AS,453,IAH,2025-12-14T07:35:00,SEA,2025-12-14T10:15:00,PT9H57M,93.55,2025-12-14,2025-10-17
4,AS,1220,SEA,2025-12-14T12:50:00,LAX,2025-12-14T15:32:00,PT9H57M,93.55,2025-12-14,2025-10-17
5,UA,2600,IAH,2025-12-14T07:35:00,LAX,2025-12-14T09:27:00,PT3H52M,117.45,2025-12-14,2025-10-17
1,UA,1743,IAH,2025-12-15T16:30:00,LAX,2025-12-15T18:10:00,PT3H40M,78.75,2025-12-15,2025-10-17
2,UA,2460,IAH,2025-12-15T12:00:00,LAX,2025-12-15T13:45:00,PT3H45M,78.75,2025-12-15,2025-10-17
3,UA,1945,IAH,2025-12-15T14:30:00,LAX,2025-12-15T16:15:00,PT3H45M,78.75,2025-12-15,2025-10-17
4,AS,1421,IAH,2025-12-15T17:54:00,PDX,2025-12-15T20:49:00,PT8H5M,93.55,2025-12-15,2025-10-17
4,AS,1291,PDX,2025-12-15T21:30:00,LAX,2025-12-15T23:59:00,PT8H5M,93.55,2025-12-15,2025-10-17
5,AS,453,IAH,2025-12-15T07:35:00,SEA,2025-12-15T10:15:00,PT9H5M,93.55,2025-12-15,2025-10-17
5,AS,1144,SEA,2025-12-15T11:55:00,LAX,2025-12-15T14:40:00,PT9H5M,93.55,2025-12-15,2025-10-17
1,UA,1743,IAH,2025-12-16T16:30:00,LAX,2025-12-16T18:10:00,PT3H40M,78.75,2025-12-16,2025-10-17
2,UA,2460,IAH,2025-12-16T12:00:00,LAX,2025-12-16T13:45:00,PT3H45M,78.75,2025-12-16,2025-10-17
3,UA,2431,IAH,2025-12-16T05:42:00,LAX,2025-12-16T07:30:00,PT3H48M,78.75,2025-12-16,2025-10-17
4,AS,1421,IAH,2025-12-16T17:54:00,PDX,2025-12-16T20:49:00,PT8H5M,93.55,2025-12-16,2025-10-17
4,AS,1291,PDX,2025-12-16T21:30:00,LAX,2025-12-16T23:59:00,PT8H5M,93.55,2025-12-16,2025-10-17
5,AS,453,IAH,2025-12-16T07:35:00,SEA,2025-12-16T10:15:00,PT9H5M,93.55,2025-12-16,2025-10-17
5,AS,1144,SEA,2025-12-16T11:55:00,LAX,2025-12-16T14:40:00,PT9H5M,93.55,2025-12-16,2025-10-17
1,UA,1945,IAH,2025-12-17T14:30:00,LAX,2025-12-17T16:15:00,PT3H45M,117.45,2025-12-17,2025-10-17
2,UA,2431,IAH,2025-12-17T05:42:00,LAX,2025-12-17T07:30:00,PT3H48M,117.45,2025-12-17,2025-10-17
3,UA,1743,IAH,2025-12-17T16:30:00,LAX,2025-12-17T18:10:00,PT3H40M,160.45,2025-12-17,2025-10-17
4,UA,2460,IAH,2025-12-17T12:00:00,LAX,2025-12-17T13:45:00,PT3H45M,160.45,2025-12-17,2025-10-17
5,UA,2600,IAH,2025-12-17T07:35:00,LAX,2025-12-17T09:27:00,PT3H52M,160.45,2025-12-17,2025-10-17
1,AS,453,IAH,2025-12-18T07:35:00,SEA,2025-12-18T10:15:00,PT9H37M,184.92,2025-12-18,2025-10-17
1,AS,1118,SEA,2025-12-18T12:40:00,ONT,2025-12-18T15:12:00,PT9H37M,184.92,2025-12-18,2025-10-17
2,UA,1563,IAH,2025-12-18T20:00:00,ONT,2025-12-18T21:21:00,PT3H21M,186.25,2025-12-18,2025-10-17
3,UA,434,IAH,2025-12-18T21:35:00,LAX,2025-12-18T22:59:00,PT3H24M,191.62,2025-12-18,2025-10-17
4,UA,469,IAH,2025-12-18T09:40:00,LAX,2025-12-18T11:25:00,PT3H45M,191.62,2025-12-18,2025-10-17
5,UA,2460,IAH,2025-12-18T12:00:00,LAX,2025-12-18T13:45:00,PT3H45M,191.62,2025-12-18,2025-10-17
1,AS,453,IAH,2025-12-19T07:35:00,SEA,2025-12-19T10:15:00,PT9H37M,184.92,2025-12-19,2025-10-17
1,AS,1118,SEA,2025-12-19T12:40:00,ONT,2025-12-19T15:12:00,PT9H37M,184.92,2025-12-19,2025-10-17
2,AS,1421,IAH,2025-12-19T17:54:00,PDX,2025-12-19T20:49:00,PT16H31M,203.72,2025-12-19,2025-10-17
2,AS,1165,PDX,2025-12-20T06:00:00,LAX,2025-12-20T08:25:00,PT16H31M,203.72,2025-12-19,2025-10-17
3,UA,434,IAH,2025-12-19T21:35:00,LAX,2025-12-19T22:59:00,PT3H24M,215.27,2025-12-19,2025-10-17
4,UA,2431,IAH,2025-12-19T05:42:00,LAX,2025-12-19T07:30:00,PT3H48M,215.27,2025-12-19,2025-10-17
5,AS,6376,IAH,2025-12-19T19:56:00,LAX,2025-12-19T22:00:00,PT4H4M,215.27,2025-12-19,2025-10-17
1,AS,453,IAH,2025-12-20T07:35:00,SEA,2025-12-20T10:15:00,PT12H42M,195.12,2025-12-20,2025-10-17
1,AS,1086,SEA,2025-12-20T15:45:00,ONT,2025-12-20T18:17:00,PT12H42M,195.12,2025-12-20,2025-10-17
2,AS,439,IAH,2025-12-20T18:55:00,SEA,2025-12-20T21:35:00,PT15H49M,203.72,2025-12-20,2025-10-17
2,AS,1316,SEA,2025-12-21T06:00:00,LAX,2025-12-21T08:44:00,PT15H49M,203.72,2025-12-20,2025-10-17
3,AS,1421,IAH,2025-12-20T17:54:00,PDX,2025-12-20T20:49:00,PT16H31M,203.72,2025-12-20,2025-10-17
3,AS,1165,PDX,2025-12-21T06:00:00,LAX,2025-12-21T08:25:00,PT16H31M,203.72,2025-12-20,2025-10-17
4,AS,439,IAH,2025-12-20T18:55:00,SEA,2025-12-20T21:35:00,PT17H44M,203.72,2025-12-20,2025-10-17
4,AS,1254,SEA,2025-12-21T08:05:00,ONT,2025-12-21T10:39:00,PT17H44M,203.72,2025-12-20,2025-10-17
5,AS,439,IAH,2025-12-20T18:55:00,SEA,2025-12-20T21:35:00,PT22H17M,203.72,2025-12-20,2025-10-17
5,AS,1118,SEA,2025-12-21T12:40:00,ONT,2025-12-21T15:12:00,PT22H17M,203.72,2025-12-20,2025-10-17
1,AS,453,IAH,2025-12-21T07:35:00,SEA,2025-12-21T10:15:00,PT9H37M,184.92,2025-12-21,2025-10-17
1,AS,1118,SEA,2025-12-21T12:40:00,ONT,2025-12-21T15:12:00,PT9H37M,184.92,2025-12-21,2025-10-17
2,UA,1563,IAH,2025-12-21T20:00:00,ONT,2025-12-21T21:21:00,PT3H21M,210.97,2025-12-21,2025-10-17
3,AS,1421,IAH,2025-12-21T17:54:00,PDX,2025-12-21T20:49:00,PT16H31M,212.32,2025-12-21,2025-10-17
3,AS,1165,PDX,2025-12-22T06:00:00,LAX,2025-12-22T08:25:00,PT16H31M,212.32,2025-12-21,2025-10-17
4,UA,434,IAH,2025-12-21T21:35:00,LAX,2025-12-21T22:59:00,PT3H24M,215.27,2025-12-21,2025-10-17
5,UA,469,IAH,2025-12-21T09:40:00,LAX,2025-12-21T11:25:00,PT3H45M,215.27,2025-12-21,2025-10-17
1,AS,453,IAH,2025-12-22T07:35:00,SEA,2025-12-22T10:15:00,PT9H37M,184.92,2025-12-22,2025-10-17
1,AS,1118,SEA,2025-12-22T12:40:00,ONT,2025-12-22T15:12:00,PT9H37M,184.92,2025-12-22,2025-10-17
2,UA,1563,IAH,2025-12-22T20:00:00,ONT,2025-12-22T21:21:00,PT3H21M,186.25,2025-12-22,2025-10-17
3,UA,434,IAH,2025-12-22T21:35:00,LAX,2025-12-22T22:59:00,PT3H24M,191.62,2025-12-22,2025-10-17
4,UA,2095,IAH,2025-12-22T20:10:00,LAX,2025-12-22T21:55:00,PT3H45M,191.62,2025-12-22,2025-10-17
5,UA,2431,IAH,2025-12-22T05:42:00,LAX,2025-12-22T07:30:00,PT3H48M,191.62,2025-12-22,2025-10-17
1,UA,434,IAH,2025-12-23T21:35:00,LAX,2025-12-23T22:59:00,PT3H24M,191.62,2025-12-23,2025-10-17
2,UA,2600,IAH,2025-12-23T07:35:00,LAX,2025-12-23T09:27:00,PT3H52M,191.62,2025-12-23,2025-10-17
3,UA,2095,IAH,2025-12-23T20:10:00,LAX,2025-12-23T21:55:00,PT3H45M,191.62,2025-12-23,2025-10-17
4,UA,2431,IAH,2025-12-23T05:42:00,LAX,2025-12-23T07:30:00,PT3H48M,191.62,2025-12-23,2025-10-17
