,UniqueID,airline,origin,destination,departure_time,Arrival_time,price,flights,DepartureDate,SearchDate
348,3_2025-12-07_2025-10-03,UA,IAH,ONT,2025-12-07 20:00:00,2025-12-07 21:21:00,124.84,['1563'],2025-12-07,2025-10-03
349,3_2025-12-07_2025-10-04,AS,IAH,LAX,2025-12-07 07:35:00,2025-12-07 14:40:00,92.29,"['453', '1144']",2025-12-07,2025-10-04
350,3_2025-12-07_2025-10-05,AS,IAH,LAX,2025-12-07 07:35:00,2025-12-07 14:40:00,92.29,"['453', '1144']",2025-12-07,2025-10-05
351,3_2025-12-08_2025-10-03,UA,IAH,LAX,2025-12-08 16:30:00,2025-12-08 18:10:00,116.24,['1743'],2025-12-08,2025-10-03
352,3_2025-12-08_2025-10-04,AS,IAH,LAX,2025-12-08 07:35:00,2025-12-08 14:40:00,92.29,"['453', '1144']",2025-12-08,2025-10-04
353,3_2025-12-08_2025-10-05,AS,IAH,LAX,2025-12-08 17:54:00,2025-12-08 23:59:00,92.29,"['1421', '1291']",2025-12-08,2025-10-05
354,3_2025-12-09_2025-10-03,UA,IAH,LAX,2025-12-09 14:30:00,2025-12-09 16:15:00,107.64,['1945'],2025-12-09,2025-10-03
355,3_2025-12-09_2025-10-04,UA,IAH,LAX,2025-12-09 05:42:00,2025-12-09 07:30:00,77.56,['2431'],2025-12-09,2025-10-04
356,3_2025-12-09_2025-10-05,UA,IAH,LAX,2025-12-09 05:42:00,2025-12-09 07:30:00,77.56,['2431'],2025-12-09,2025-10-05
357,3_2025-12-10_2025-10-03,UA,IAH,LAX,2025-12-10 14:30:00,2025-12-10 16:15:00,107.64,['1945'],2025-12-10,2025-10-03
358,3_2025-12-10_2025-10-04,UA,IAH,LAX,2025-12-10 14:30:00,2025-12-10 16:15:00,77.56,['1945'],2025-12-10,2025-10-04
359,3_2025-12-10_2025-10-05,UA,IAH,LAX,2025-12-10 14:30:00,2025-12-10 16:15:00,77.56,['1945'],2025-12-10,2025-10-05
360,3_2025-12-11_2025-10-03,UA,IAH,LAX,2025-12-11 14:30:00,2025-12-11 16:15:00,107.64,['1945'],2025-12-11,2025-10-03
361,3_2025-12-11_2025-10-04,AS,IAH,LAX,2025-12-11 17:54:00,2025-12-11 23:59:00,92.29,"['1421', '1291']",2025-12-11,2025-10-04
362,3_2025-12-11_2025-10-05,AS,IAH,LAX,2025-12-11 07:35:00,2025-12-11 14:40:00,92.29,"['453', '1144']",2025-12-11,2025-10-05
363,3_2025-12-12_2025-10-03,UA,IAH,LAX,2025-12-12 14:30:00,2025-12-12 16:15:00,116.24,['1945'],2025-12-12,2025-10-03
364,3_2025-12-12_2025-10-04,UA,IAH,LAX,2025-12-12 14:30:00,2025-12-12 16:15:00,116.26,['1945'],2025-12-12,2025-10-04
365,3_2025-12-12_2025-10-05,UA,IAH,LAX,2025-12-12 14:30:00,2025-12-12 16:15:00,116.26,['1945'],2025-12-12,2025-10-05
366,3_2025-12-13_2025-10-03,UA,IAH,LAX,2025-12-13 07:35:00,2025-12-13 09:27:00,107.64,['2600'],2025-12-13,2025-10-03
367,3_2025-12-13_2025-10-04,UA,IAH,LAX,2025-12-13 07:35:00,2025-12-13 09:27:00,77.56,['2600'],2025-12-13,2025-10-04
368,3_2025-12-13_2025-10-05,AS,IAH,LAX,2025-12-13 07:35:00,2025-12-13 14:40:00,92.29,"['453', '1144']",2025-12-13,2025-10-05
369,3_2025-12-14_2025-10-03,UA,IAH,LAX,2025-12-14 12:00:00,2025-12-14 13:45:00,116.24,['2460'],2025-12-14,2025-10-03
370,3_2025-12-14_2025-10-04,AS,IAH,LAX,2025-12-14 17:54:00,2025-12-14 23:59:00,92.29,"['1421', '1291']",2025-12-14,2025-10-04
371,3_2025-12-14_2025-10-05,AS,IAH,LAX,2025-12-14 17:54:00,2025-12-14 23:59:00,92.29,"['1421', '1291']",2025-12-14,2025-10-05
372,3_2025-12-15_2025-10-03,UA,IAH,LAX,2025-12-15 14:30:00,2025-12-15 16:15:00,107.64,['1945'],2025-12-15,2025-10-03
373,3_2025-12-15_2025-10-04,UA,IAH,LAX,2025-12-15 14:30:00,2025-12-15 16:15:00,77.56,['1945'],2025-12-15,2025-10-04
374,3_2025-12-15_2025-10-05,UA,IAH,LAX,2025-12-15 14:30:00,2025-12-15 16:15:00,77.56,['1945'],2025-12-15,2025-10-05
375,3_2025-12-16_2025-10-03,UA,IAH,LAX,2025-12-16 05:42:00,2025-12-16 07:30:00,107.64,['2431'],2025-12-16,2025-10-03
376,3_2025-12-16_2025-10-04,UA,IAH,LAX,2025-12-16 05:42:00,2025-12-16 07:30:00,77.56,['2431'],2025-12-16,2025-10-04
377,3_2025-12-16_2025-10-05,UA,IAH,LAX,2025-12-16 05:42:00,2025-12-16 07:30:00,77.56,['2431'],2025-12-16,2025-10-05
378,3_2025-12-17_2025-10-03,F9,IAH,LAX,2025-12-17 09:49:00,2025-12-17 11:43:00,159.24,['1755'],2025-12-17,2025-10-03
379,3_2025-12-17_2025-10-04,AS,IAH,LAX,2025-12-17 07:35:00,2025-12-17 14:40:00,92.29,"['453', '1144']",2025-12-17,2025-10-04
380,3_2025-12-17_2025-10-05,AS,IAH,LAX,2025-12-17 07:35:00,2025-12-17 15:32:00,92.29,"['453', '1220']",2025-12-17,2025-10-05
381,3_2025-12-18_2025-10-03,UA,IAH,LAX,2025-12-18 21:35:00,2025-12-18 22:59:00,176.44,['434'],2025-12-18,2025-10-03
382,3_2025-12-18_2025-10-04,UA,IAH,LAX,2025-12-18 21:35:00,2025-12-18 22:59:00,176.46,['434'],2025-12-18,2025-10-04
383,3_2025-12-18_2025-10-05,UA,IAH,LAX,2025-12-18 21:35:00,2025-12-18 22:59:00,176.46,['434'],2025-12-18,2025-10-05
384,3_2025-12-19_2025-10-03,AS,IAH,ONT,2025-12-19 07:35:00,2025-12-19 15:12:00,182.56,"['453', '1118']",2025-12-19,2025-10-03
385,3_2025-12-19_2025-10-04,AS,IAH,ONT,2025-12-19 07:35:00,2025-12-19 15:12:00,182.59,"['453', '1118']",2025-12-19,2025-10-04
386,3_2025-12-19_2025-10-05,AS,IAH,ONT,2025-12-19 07:35:00,2025-12-19 15:12:00,182.59,"['453', '1118']",2025-12-19,2025-10-05
387,3_2025-12-20_2025-10-03,AS,IAH,LAX,2025-12-20 07:35:00,2025-12-20 15:32:00,152.46,"['453', '1220']",2025-12-20,2025-10-03
388,3_2025-12-20_2025-10-04,AS,IAH,LAX,2025-12-20 07:35:00,2025-12-20 15:32:00,153.57,"['453', '1220']",2025-12-20,2025-10-04
389,3_2025-12-20_2025-10-05,AS,IAH,LAX,2025-12-20 07:35:00,2025-12-20 15:32:00,153.57,"['453', '1220']",2025-12-20,2025-10-05
390,3_2025-12-21_2025-10-03,AS,IAH,LAX,2025-12-21 17:54:00,2025-12-21 23:59:00,185.79,"['1421', '1291']",2025-12-21,2025-10-03
391,3_2025-12-21_2025-10-04,UA,IAH,LAX,2025-12-21 20:10:00,2025-12-21 21:55:00,213.01,['2095'],2025-12-21,2025-10-04
392,3_2025-12-21_2025-10-05,UA,IAH,LAX,2025-12-21 20:10:00,2025-12-21 21:55:00,213.01,['2095'],2025-12-21,2025-10-05
393,3_2025-12-22_2025-10-03,UA,IAH,LAX,2025-12-22 14:30:00,2025-12-22 16:15:00,176.44,['1945'],2025-12-22,2025-10-03
394,3_2025-12-22_2025-10-04,UA,IAH,LAX,2025-12-22 20:10:00,2025-12-22 21:55:00,176.46,['2095'],2025-12-22,2025-10-04
395,3_2025-12-22_2025-10-05,UA,IAH,LAX,2025-12-22 14:30:00,2025-12-22 16:15:00,176.46,['1945'],2025-12-22,2025-10-05
396,3_2025-12-23_2025-10-03,UA,IAH,LAX,2025-12-23 20:10:00,2025-12-23 21:55:00,176.44,['2095'],2025-12-23,2025-10-03
397,3_2025-12-23_2025-10-04,UA,IAH,LAX,2025-12-23 05:42:00,2025-12-23 07:30:00,176.46,['2431'],2025-12-23,2025-10-04
398,3_2025-12-23_2025-10-05,UA,IAH,LAX,2025-12-23 05:42:00,2025-12-23 07:30:00,176.46,['2431'],2025-12-23,2025-10-05
399,3_2025-12-24_2025-10-03,UA,IAH,LAX,2025-12-24 12:00:00,2025-12-24 13:45:00,161.39,['2460'],2025-12-24,2025-10-03
400,3_2025-12-24_2025-10-04,UA,IAH,LAX,2025-12-24 12:00:00,2025-12-24 13:45:00,161.41,['2460'],2025-12-24,2025-10-04
401,3_2025-12-24_2025-10-05,UA,IAH,LAX,2025-12-24 14:30:00,2025-12-24 16:15:00,135.61,['1945'],2025-12-24,2025-10-05
402,3_2025-12-25_2025-10-03,UA,IAH,LAX,2025-12-25 05:42:00,2025-12-25 07:30:00,161.39,['2431'],2025-12-25,2025-10-03
403,3_2025-12-25_2025-10-04,UA,IAH,LAX,2025-12-25 09:40:00,2025-12-25 11:25:00,161.41,['469'],2025-12-25,2025-10-04
404,3_2025-12-25_2025-10-05,UA,IAH,LAX,2025-12-25 09:40:00,2025-12-25 11:25:00,161.41,['469'],2025-12-25,2025-10-05
405,3_2025-12-26_2025-10-03,AS,IAH,LAX,2025-12-26 17:54:00,2025-12-26 23:59:00,185.79,"['1421', '1291']",2025-12-26,2025-10-03
406,3_2025-12-26_2025-10-04,AS,IAH,LAX,2025-12-26 18:55:00,2025-12-27 09:44:00,219.62,"['439', '797']",2025-12-26,2025-10-04
407,3_2025-12-26_2025-10-05,AS,IAH,LAX,2025-12-26 18:55:00,2025-12-27 09:44:00,219.62,"['439', '797']",2025-12-26,2025-10-05
408,3_2025-12-27_2025-10-03,AS,IAH,LAX,2025-12-27 07:35:00,2025-12-27 15:32:00,152.46,"['453', '1220']",2025-12-27,2025-10-03
409,3_2025-12-27_2025-10-04,AS,IAH,LAX,2025-12-27 07:35:00,2025-12-27 15:32:00,153.57,"['453', '1220']",2025-12-27,2025-10-04
410,3_2025-12-27_2025-10-05,AS,IAH,LAX,2025-12-27 07:35:00,2025-12-27 15:32:00,153.57,"['453', '1220']",2025-12-27,2025-10-05
411,3_2025-12-28_2025-10-03,AS,IAH,LAX,2025-12-28 07:35:00,2025-12-28 15:32:00,185.79,"['453', '1220']",2025-12-28,2025-10-03
412,3_2025-12-28_2025-10-04,AS,IAH,ONT,2025-12-28 07:35:00,2025-12-28 18:17:00,228.22,"['453', '1086']",2025-12-28,2025-10-04
413,3_2025-12-28_2025-10-05,AS,IAH,ONT,2025-12-28 07:35:00,2025-12-28 18:17:00,228.22,"['453', '1086']",2025-12-28,2025-10-05
414,3_2025-12-29_2025-10-03,F9,IAH,ONT,2025-12-29 14:40:00,2025-12-29 16:11:00,182.89,['3131'],2025-12-29,2025-10-03
415,3_2025-12-29_2025-10-04,F9,IAH,ONT,2025-12-29 14:40:00,2025-12-29 16:11:00,219.46,['3131'],2025-12-29,2025-10-04
416,3_2025-12-29_2025-10-05,AS,IAH,LAX,2025-12-29 19:56:00,2025-12-29 22:00:00,213.01,['6376'],2025-12-29,2025-10-05
417,3_2025-12-30_2025-10-03,AS,IAH,ONT,2025-12-30 07:35:00,2025-12-30 18:17:00,202.38,"['453', '1086']",2025-12-30,2025-10-03
418,3_2025-12-30_2025-10-04,UA,IAH,LAX,2025-12-30 09:40:00,2025-12-30 11:25:00,202.26,['469'],2025-12-30,2025-10-04
419,3_2025-12-30_2025-10-05,F9,IAH,LAX,2025-12-30 10:56:00,2025-12-30 12:48:00,197.96,['1755'],2025-12-30,2025-10-05
420,3_2025-12-31_2025-10-03,AS,IAH,ONT,2025-12-31 07:35:00,2025-12-31 15:12:00,136.34,"['453', '1118']",2025-12-31,2025-10-03
421,3_2025-12-31_2025-10-04,AS,IAH,ONT,2025-12-31 07:35:00,2025-12-31 15:12:00,136.37,"['453', '1118']",2025-12-31,2025-10-04
422,3_2025-12-31_2025-10-05,AS,IAH,ONT,2025-12-31 07:35:00,2025-12-31 15:12:00,136.37,"['453', '1118']",2025-12-31,2025-10-05
423,4_2025-11-15_2025-10-03,UA,IAH,LAX,2025-11-15 21:35:00,2025-11-15 23:21:00,107.64,['434'],2025-11-15,2025-10-03
424,4_2025-11-15_2025-10-04,UA,IAH,LAX,2025-11-15 21:35:00,2025-11-15 23:21:00,77.56,['434'],2025-11-15,2025-10-04
425,4_2025-11-15_2025-10-05,UA,IAH,LAX,2025-11-15 19:50:00,2025-11-15 21:36:00,77.56,['2095'],2025-11-15,2025-10-05
426,4_2025-11-16_2025-10-03,F9,IAH,LAX,2025-11-16 12:01:00,2025-11-16 17:44:00,136.34,"['1703', '3605']",2025-11-16,2025-10-03
427,4_2025-11-16_2025-10-04,UA,IAH,LAX,2025-11-16 07:35:00,2025-11-16 09:27:00,158.19,['2600'],2025-11-16,2025-10-04
428,4_2025-11-16_2025-10-05,F9,IAH,ONT,2025-11-16 17:23:00,2025-11-16 18:49:00,159.26,['3131'],2025-11-16,2025-10-05
429,4_2025-11-17_2025-10-03,F9,IAH,LAX,2025-11-17 06:00:00,2025-11-17 20:27:00,141.11,"['3229', '3155']",2025-11-17,2025-10-03
430,4_2025-11-17_2025-10-04,F9,IAH,ONT,2025-11-17 17:23:00,2025-11-17 18:49:00,159.26,['3131'],2025-11-17,2025-10-04
431,4_2025-11-17_2025-10-05,UA,IAH,LAX,2025-11-17 19:50:00,2025-11-17 21:36:00,158.19,['2095'],2025-11-17,2025-10-05
432,4_2025-11-18_2025-10-03,UA,IAH,LAX,2025-11-18 14:30:00,2025-11-18 16:15:00,107.64,['1945'],2025-11-18,2025-10-03
433,4_2025-11-18_2025-10-04,UA,IAH,LAX,2025-11-18 14:30:00,2025-11-18 16:15:00,77.56,['1945'],2025-11-18,2025-10-04
434,4_2025-11-18_2025-10-05,UA,IAH,LAX,2025-11-18 14:30:00,2025-11-18 16:15:00,77.56,['1945'],2025-11-18,2025-10-05
435,4_2025-11-19_2025-10-03,UA,IAH,LAX,2025-11-19 14:30:00,2025-11-19 16:15:00,107.64,['1945'],2025-11-19,2025-10-03
436,4_2025-11-19_2025-10-04,UA,IAH,LAX,2025-11-19 21:35:00,2025-11-19 23:21:00,77.56,['434'],2025-11-19,2025-10-04
437,4_2025-11-19_2025-10-05,UA,IAH,LAX,2025-11-19 21:35:00,2025-11-19 23:21:00,77.56,['434'],2025-11-19,2025-10-05
438,4_2025-11-20_2025-10-03,F9,IAH,ONT,2025-11-20 14:42:00,2025-11-20 21:06:00,189.01,"['1489', '2231']",2025-11-20,2025-10-03
439,4_2025-11-20_2025-10-04,F9,IAH,ONT,2025-11-20 06:45:00,2025-11-20 11:28:00,190.12,"['3229', '1261']",2025-11-20,2025-10-04
440,4_2025-11-20_2025-10-05,F9,IAH,ONT,2025-11-20 06:45:00,2025-11-20 11:28:00,190.12,"['3229', '1261']",2025-11-20,2025-10-05
441,4_2025-11-21_2025-10-03,F9,IAH,ONT,2025-11-21 06:45:00,2025-11-21 11:28:00,189.01,"['3229', '1261']",2025-11-21,2025-10-03
442,4_2025-11-21_2025-10-04,F9,IAH,ONT,2025-11-21 06:45:00,2025-11-21 11:28:00,190.12,"['3229', '1261']",2025-11-21,2025-10-04
443,4_2025-11-21_2025-10-05,F9,IAH,ONT,2025-11-21 06:45:00,2025-11-21 11:28:00,190.12,"['3229', '1261']",2025-11-21,2025-10-05
444,4_2025-11-22_2025-10-03,F9,IAH,ONT,2025-11-22 11:32:00,2025-11-23 01:04:00,193.78,"['2995', '1499']",2025-11-22,2025-10-03
445,4_2025-11-22_2025-10-04,F9,IAH,ONT,2025-11-22 11:32:00,2025-11-23 01:04:00,194.9,"['2995', '1499']",2025-11-22,2025-10-04
446,4_2025-11-22_2025-10-05,F9,IAH,ONT,2025-11-22 11:32:00,2025-11-23 01:04:00,194.9,"['2995', '1499']",2025-11-22,2025-10-05
447,4_2025-11-23_2025-10-03,F9,IAH,ONT,2025-11-23 06:45:00,2025-11-23 11:28:00,189.01,"['3229', '1261']",2025-11-23,2025-10-03
448,4_2025-11-23_2025-10-04,F9,IAH,ONT,2025-11-23 06:45:00,2025-11-23 11:28:00,190.12,"['3229', '1261']",2025-11-23,2025-10-04
449,4_2025-11-23_2025-10-05,F9,IAH,ONT,2025-11-23 06:45:00,2025-11-23 11:28:00,190.12,"['3229', '1261']",2025-11-23,2025-10-05
450,4_2025-11-24_2025-10-03,UA,IAH,LAX,2025-11-24 16:30:00,2025-11-24 18:10:00,135.59,['1743'],2025-11-24,2025-10-03
451,4_2025-11-24_2025-10-04,UA,IAH,LAX,2025-11-24 12:00:00,2025-11-24 13:45:00,135.61,['2460'],2025-11-24,2025-10-04
452,4_2025-11-24_2025-10-05,UA,IAH,LAX,2025-11-24 12:00:00,2025-11-24 13:45:00,135.61,['2460'],2025-11-24,2025-10-05
453,4_2025-11-25_2025-10-03,F9,IAH,ONT,2025-11-25 06:45:00,2025-11-25 12:51:00,189.01,"['3229', '1261']",2025-11-25,2025-10-03
454,4_2025-11-25_2025-10-04,AS,IAH,LAX,2025-11-25 17:54:00,2025-11-26 08:25:00,193.82,"['1421', '1165']",2025-11-25,2025-10-04
455,4_2025-11-25_2025-10-05,AS,IAH,LAX,2025-11-25 17:54:00,2025-11-26 08:25:00,193.82,"['1421', '1165']",2025-11-25,2025-10-05
456,4_2025-11-26_2025-10-03,F9,IAH,ONT,2025-11-26 06:45:00,2025-11-26 11:28:00,189.01,"['3229', '1261']",2025-11-26,2025-10-03
457,4_2025-11-26_2025-10-04,AS,IAH,ONT,2025-11-26 07:35:00,2025-11-26 18:17:00,202.42,"['453', '1086']",2025-11-26,2025-10-04
458,4_2025-11-26_2025-10-05,AS,IAH,ONT,2025-11-26 07:35:00,2025-11-26 18:17:00,202.42,"['453', '1086']",2025-11-26,2025-10-05
459,4_2025-11-27_2025-10-03,UA,IAH,LAX,2025-11-27 07:35:00,2025-11-27 09:27:00,135.59,['2600'],2025-11-27,2025-10-03
460,4_2025-11-27_2025-10-04,UA,IAH,LAX,2025-11-27 07:35:00,2025-11-27 09:27:00,135.61,['2600'],2025-11-27,2025-10-04
461,4_2025-11-27_2025-10-05,UA,IAH,LAX,2025-11-27 07:35:00,2025-11-27 09:27:00,135.61,['2600'],2025-11-27,2025-10-05
462,4_2025-11-28_2025-10-03,UA,IAH,LAX,2025-11-28 19:50:00,2025-11-28 21:36:00,140.97,['2095'],2025-11-28,2025-10-03
463,4_2025-11-28_2025-10-04,UA,IAH,LAX,2025-11-28 22:14:00,2025-11-28 23:59:00,140.99,['1851'],2025-11-28,2025-10-04
464,4_2025-11-28_2025-10-05,UA,IAH,LAX,2025-11-28 22:14:00,2025-11-28 23:59:00,140.99,['1851'],2025-11-28,2025-10-05
465,4_2025-11-29_2025-10-03,AS,IAH,LAX,2025-11-29 17:54:00,2025-11-30 08:25:00,202.38,"['1421', '1165']",2025-11-29,2025-10-03
466,4_2025-11-29_2025-10-04,AS,IAH,LAX,2025-11-29 17:54:00,2025-11-30 08:25:00,202.42,"['1421', '1165']",2025-11-29,2025-10-04
467,4_2025-11-29_2025-10-05,AS,IAH,LAX,2025-11-29 17:54:00,2025-11-30 08:25:00,202.42,"['1421', '1165']",2025-11-29,2025-10-05
468,4_2025-11-30_2025-10-03,AS,IAH,ONT,2025-11-30 07:35:00,2025-11-30 18:17:00,227.11,"['453', '1086']",2025-11-30,2025-10-03
469,4_2025-11-30_2025-10-04,AS,IAH,ONT,2025-11-30 07:35:00,2025-11-30 18:17:00,228.22,"['453', '1086']",2025-11-30,2025-10-04
470,4_2025-11-30_2025-10-05,AS,IAH,ONT,2025-11-30 07:35:00,2025-11-30 18:17:00,228.22,"['453', '1086']",2025-11-30,2025-10-05
471,4_2025-12-01_2025-10-03,F9,IAH,ONT,2025-12-01 06:45:00,2025-12-01 11:28:00,189.01,"['3229', '1261']",2025-12-01,2025-10-03
472,4_2025-12-01_2025-10-04,F9,IAH,ONT,2025-12-01 06:45:00,2025-12-01 11:28:00,190.12,"['3229', '1261']",2025-12-01,2025-10-04
473,4_2025-12-01_2025-10-05,F9,IAH,ONT,2025-12-01 06:45:00,2025-12-01 11:28:00,190.12,"['3229', '1261']",2025-12-01,2025-10-05
474,4_2025-12-02_2025-10-03,AS,IAH,ONT,2025-12-02 07:35:00,2025-12-02 15:12:00,136.34,"['453', '1118']",2025-12-02,2025-10-03
475,4_2025-12-02_2025-10-04,AS,IAH,ONT,2025-12-02 07:35:00,2025-12-02 15:12:00,136.37,"['453', '1118']",2025-12-02,2025-10-04
476,4_2025-12-02_2025-10-05,AS,IAH,ONT,2025-12-02 07:35:00,2025-12-02 15:12:00,136.37,"['453', '1118']",2025-12-02,2025-10-05
477,4_2025-12-03_2025-10-03,UA,IAH,LAX,2025-12-03 16:30:00,2025-12-03 18:10:00,161.39,['1743'],2025-12-03,2025-10-03
478,4_2025-12-03_2025-10-04,AS,IAH,LAX,2025-12-03 07:35:00,2025-12-03 15:32:00,92.29,"['453', '1220']",2025-12-03,2025-10-04
479,4_2025-12-03_2025-10-05,AS,IAH,LAX,2025-12-03 07:35:00,2025-12-03 15:32:00,92.29,"['453', '1220']",2025-12-03,2025-10-05
480,4_2025-12-04_2025-10-03,UA,IAH,LAX,2025-12-04 16:30:00,2025-12-04 18:10:00,161.39,['1743'],2025-12-04,2025-10-03
481,4_2025-12-04_2025-10-04,AS,IAH,ONT,2025-12-04 07:35:00,2025-12-04 15:12:00,99.82,"['453', '1118']",2025-12-04,2025-10-04
482,4_2025-12-04_2025-10-05,AS,IAH,ONT,2025-12-04 07:35:00,2025-12-04 15:12:00,99.82,"['453', '1118']",2025-12-04,2025-10-05
483,4_2025-12-05_2025-10-03,UA,IAH,LAX,2025-12-05 05:42:00,2025-12-05 07:30:00,116.24,['2431'],2025-12-05,2025-10-03
484,4_2025-12-05_2025-10-04,UA,IAH,LAX,2025-12-05 19:50:00,2025-12-05 21:36:00,158.19,['2095'],2025-12-05,2025-10-04
485,4_2025-12-05_2025-10-05,UA,IAH,LAX,2025-12-05 14:30:00,2025-12-05 16:15:00,158.19,['1945'],2025-12-05,2025-10-05
486,4_2025-12-06_2025-10-03,UA,IAH,LAX,2025-12-06 14:30:00,2025-12-06 16:15:00,107.64,['1945'],2025-12-06,2025-10-03
487,4_2025-12-06_2025-10-04,UA,IAH,LAX,2025-12-06 14:30:00,2025-12-06 16:15:00,77.56,['1945'],2025-12-06,2025-10-04
488,4_2025-12-06_2025-10-05,UA,IAH,LAX,2025-12-06 14:30:00,2025-12-06 16:15:00,77.56,['1945'],2025-12-06,2025-10-05
489,4_2025-12-07_2025-10-03,F9,IAH,ONT,2025-12-07 14:25:00,2025-12-07 15:56:00,159.24,['3131'],2025-12-07,2025-10-03
490,4_2025-12-07_2025-10-04,AS,IAH,LAX,2025-12-07 07:35:00,2025-12-07 15:32:00,92.29,"['453', '1220']",2025-12-07,2025-10-04
491,4_2025-12-07_2025-10-05,AS,IAH,LAX,2025-12-07 07:35:00,2025-12-07 15:32:00,92.29,"['453', '1220']",2025-12-07,2025-10-05
492,4_2025-12-08_2025-10-03,UA,IAH,LAX,2025-12-08 12:00:00,2025-12-08 13:45:00,116.24,['2460'],2025-12-08,2025-10-03
493,4_2025-12-08_2025-10-04,AS,IAH,LAX,2025-12-08 07:35:00,2025-12-08 15:32:00,92.29,"['453', '1220']",2025-12-08,2025-10-04
494,4_2025-12-08_2025-10-05,AS,IAH,LAX,2025-12-08 07:35:00,2025-12-08 14:40:00,92.29,"['453', '1144']",2025-12-08,2025-10-05
495,4_2025-12-09_2025-10-03,UA,IAH,LAX,2025-12-09 05:42:00,2025-12-09 07:30:00,107.64,['2431'],2025-12-09,2025-10-03
496,4_2025-12-09_2025-10-04,UA,IAH,LAX,2025-12-09 07:35:00,2025-12-09 09:27:00,77.56,['2600'],2025-12-09,2025-10-04
497,4_2025-12-09_2025-10-05,UA,IAH,LAX,2025-12-09 07:35:00,2025-12-09 09:27:00,77.56,['2600'],2025-12-09,2025-10-05
498,4_2025-12-10_2025-10-03,UA,IAH,LAX,2025-12-10 05:42:00,2025-12-10 07:30:00,107.64,['2431'],2025-12-10,2025-10-03
499,4_2025-12-10_2025-10-04,UA,IAH,LAX,2025-12-10 05:42:00,2025-12-10 07:30:00,77.56,['2431'],2025-12-10,2025-10-04
500,4_2025-12-10_2025-10-05,UA,IAH,LAX,2025-12-10 05:42:00,2025-12-10 07:30:00,77.56,['2431'],2025-12-10,2025-10-05
501,4_2025-12-11_2025-10-03,UA,IAH,LAX,2025-12-11 19:50:00,2025-12-11 21:36:00,116.24,['2095'],2025-12-11,2025-10-03
502,4_2025-12-11_2025-10-04,AS,IAH,LAX,2025-12-11 07:35:00,2025-12-11 14:40:00,92.29,"['453', '1144']",2025-12-11,2025-10-04
503,4_2025-12-11_2025-10-05,AS,IAH,LAX,2025-12-11 07:35:00,2025-12-11 15:32:00,92.29,"['453', '1220']",2025-12-11,2025-10-05
504,4_2025-12-12_2025-10-03,UA,IAH,LAX,2025-12-12 19:50:00,2025-12-12 21:36:00,116.24,['2095'],2025-12-12,2025-10-03
505,4_2025-12-12_2025-10-04,UA,IAH,LAX,2025-12-12 05:42:00,2025-12-12 07:30:00,116.26,['2431'],2025-12-12,2025-10-04
506,4_2025-12-12_2025-10-05,UA,IAH,LAX,2025-12-12 19:50:00,2025-12-12 21:36:00,116.26,['2095'],2025-12-12,2025-10-05
507,4_2025-12-13_2025-10-03,UA,IAH,LAX,2025-12-13 12:00:00,2025-12-13 13:45:00,107.64,['2460'],2025-12-13,2025-10-03
508,4_2025-12-13_2025-10-04,UA,IAH,LAX,2025-12-13 14:30:00,2025-12-13 16:15:00,77.56,['1945'],2025-12-13,2025-10-04
509,4_2025-12-13_2025-10-05,AS,IAH,LAX,2025-12-13 07:35:00,2025-12-13 15:32:00,92.29,"['453', '1220']",2025-12-13,2025-10-05
510,4_2025-12-14_2025-10-03,UA,IAH,ONT,2025-12-14 20:00:00,2025-12-14 21:21:00,124.84,['1563'],2025-12-14,2025-10-03
511,4_2025-12-14_2025-10-04,F9,IAH,ONT,2025-12-14 14:25:00,2025-12-14 15:56:00,158.19,['3131'],2025-12-14,2025-10-04
512,4_2025-12-14_2025-10-05,UA,IAH,LAX,2025-12-14 14:30:00,2025-12-14 16:15:00,116.26,['1945'],2025-12-14,2025-10-05
513,4_2025-12-15_2025-10-03,UA,IAH,LAX,2025-12-15 05:42:00,2025-12-15 07:30:00,107.64,['2431'],2025-12-15,2025-10-03
514,4_2025-12-15_2025-10-04,UA,IAH,LAX,2025-12-15 05:42:00,2025-12-15 07:30:00,77.56,['2431'],2025-12-15,2025-10-04
515,4_2025-12-15_2025-10-05,UA,IAH,LAX,2025-12-15 05:42:00,2025-12-15 07:30:00,77.56,['2431'],2025-12-15,2025-10-05
516,4_2025-12-16_2025-10-03,UA,IAH,LAX,2025-12-16 07:35:00,2025-12-16 09:27:00,107.64,['2600'],2025-12-16,2025-10-03
517,4_2025-12-16_2025-10-04,UA,IAH,LAX,2025-12-16 07:35:00,2025-12-16 09:27:00,77.56,['2600'],2025-12-16,2025-10-04
518,4_2025-12-16_2025-10-05,UA,IAH,LAX,2025-12-16 07:35:00,2025-12-16 09:27:00,77.56,['2600'],2025-12-16,2025-10-05
519,4_2025-12-17_2025-10-03,UA,IAH,LAX,2025-12-17 16:30:00,2025-12-17 18:10:00,161.39,['1743'],2025-12-17,2025-10-03
520,4_2025-12-17_2025-10-04,AS,IAH,LAX,2025-12-17 07:35:00,2025-12-17 15:32:00,92.29,"['453', '1220']",2025-12-17,2025-10-04
521,4_2025-12-17_2025-10-05,AS,IAH,ONT,2025-12-17 07:35:00,2025-12-17 15:12:00,99.82,"['453', '1118']",2025-12-17,2025-10-05
